AtcoCode,PlateCode,CommonName_lang_en,ShortCommonName_lang_en,Street_lang_en,ShortCommonName_lang_ga,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,CompassPoint,StopAreaRef,AdministrativeAreaRef,Indicator_lang_en,NptgLocalityRef,NaptanCode,county,region,electoral_district_id,electoral_district
8230DB004357,4357.0,Hollyville Lawn,Hollyville Lawn,Old Lucan Road,Plásóg Hollyville,False,ITM,707797.0,735415.0,-6.3806031270000005,53.35794144,BCT,MKD,OTH,W,823G001410,823,,E0823014,,South Dublin,Dublin,03020,Palmerston West
8230DB004069,4069.0,Fairway View,Fairway View,Blessington Road,Radharc na Mínleach,False,ITM,703033.0,721368.0,-6.456698213999998,53.23269636,BCT,MKD,OTH,NE,823G001411,823,,E0823017,,South Dublin,Dublin,03027,Saggart
8230DB004070,4070.0,McDonagh's Lane,McDonagh's Lane,Blessington Road,Lána Mhic Dhonncha,False,ITM,703132.0,721902.0,-6.455043158,53.23747452,BCT,MKD,OTH,N,823G001412,823,opp,E0823017,,South Dublin,Dublin,03027,Saggart
8230DB004008,4008.0,McDonagh's Lane,McDonagh's Lane,Blessington Road,Lána Mhic Dhonncha,False,ITM,703182.0,721828.0,-6.454318391,53.2368,BCT,MKD,OTH,S,823G001412,823,opp,E0823017,,South Dublin,Dublin,03027,Saggart
8230DB004006,4006.0,Brittas Grange,Brittas Grange,Blessington Road,Eastát an Bhroitás,False,ITM,703082.0,722358.0,-6.455644391,53.24158084,BCT,MKD,OTH,S,823G001413,823,opp,E0823017,,South Dublin,Dublin,03027,Saggart
8230DB004071,4071.0,Brittas Grange,Brittas Grange,Blessington Road,Eastát an Bhroitás,False,ITM,703072.0,722334.0,-6.455801912,53.24136717,BCT,MKD,OTH,N,823G001413,823,opp,E0823017,,South Dublin,Dublin,03027,Saggart
8230DB004010,4010.0,Fairway View,Fairway View,Blessington Road,Radharc na Mínleach,False,ITM,703058.0,721385.0,-6.4563184,53.23284423,BCT,MKD,OTH,SW,823G001414,823,,E0823017,,South Dublin,Dublin,03027,Saggart
8230DB004009,4009.0,Listeen Road,Listeen Road,Blessington Road,Listeen Road,False,ITM,702976.0,721247.0,-6.4575907410000015,53.23162036,BCT,MKD,OTH,SW,823G001414,823,,E0823017,,South Dublin,Dublin,03027,Saggart
8230DB004007,4007.0,Brittas Cottages,Brittas Cottages,Blessington Road,Iostáin an Bhriotáis,False,ITM,703117.0,721962.0,-6.455248363,53.23801646,BCT,MKD,OTH,S,823G001415,823,opp,E0823017,,South Dublin,Dublin,03027,Saggart
8230DB004344,4344.0,The Square,The Square,Tallaght,An Chearnóg,False,ITM,708509.0,727406.0,-6.37265193,53.28584838,BCT,MKD,OTH,N,823G001416,823,,E0823018,,South Dublin,Dublin,03039,Tallaght-Springfield
8230DB004342,4342.0,The Square,The Square,Tallaght,An Chearnóg,False,ITM,708481.0,727434.0,-6.373062114,53.28610565,BCT,MKD,OTH,W,823G001416,823,,E0823018,,South Dublin,Dublin,03039,Tallaght-Springfield
8230DB004345,4345.0,The Square Shopping Centre,,Tallaght,,False,ITM,708513.0,727395.0,-6.372595723,53.28574875,BCT,MKD,OTH,N,823G001416,823,,E0823018,,South Dublin,Dublin,03039,Tallaght-Springfield
8230DB004347,4347.0,The Square,The Square,Old Blessington Road,An Chearnóg,False,ITM,708355.0,727466.0,-6.374940049,53.28641887,BCT,MKD,OTH,E,823G001416,823,opp,E0823018,,South Dublin,Dublin,03039,Tallaght-Springfield
8230DB004348,4348.0,The Square,The Square,Old Blessington Road,An Chearnóg,False,ITM,708364.0,727482.0,-6.374799675,53.28656077,BCT,MKD,OTH,N,823G001416,823,opp,E0823018,,South Dublin,Dublin,03039,Tallaght-Springfield
8230DB007181,7181.0,The Square,The Square,Tallaght,An Chearnóg,False,ITM,708466.0,727432.0,-6.373287659,53.28609075,BCT,MKD,OTH,W,823G001416,823,,E0823018,,South Dublin,Dublin,03039,Tallaght-Springfield
8230DB004340,4340.0,The Square,The Square,Tallaght,An Chearnóg,False,ITM,708447.0,727426.0,-6.373574531,53.28604073,BCT,MKD,OTH,W,823G001416,823,,E0823018,,South Dublin,Dublin,03039,Tallaght-Springfield
8230DB004341,4341.0,The Square,The Square,Tallaght,An Chearnóg,False,ITM,708528.0,727385.0,-6.3723742770000005,53.28565585,BCT,MKD,OTH,S,823G001416,823,,E0823018,,South Dublin,Dublin,03039,Tallaght-Springfield
8230DB004327,4327.0,Esker Glebe,Esker Glebe,Esker Lane,Gléib na hEascrach,False,ITM,703972.0,734564.0,-6.438320472999999,53.35106207,BCT,MKD,OTH,E,823G001417,823,opp,E0823011,,South Dublin,Dublin,03016,Lucan Heights
8230DB004690,4690.0,Fonthill Retail Park,Fonthill Retail Park,Fonthill Road,PM Chnoc an Fhuaráin,False,ITM,706181.0,734440.0,-6.405196397,53.34950944,BCT,MKD,OTH,N,823G001418,823,,E0823021,,South Dublin,Dublin,03020,Palmerston West
8230DB004688,4688.0,Shancastle Park,Shancastle Park,Fonthill Road,P an tSeanchaisleáin,False,ITM,706218.0,734541.0,-6.404607022,53.35040934,BCT,MKD,OTH,S,823G001418,823,,E0823021,,South Dublin,Dublin,03020,Palmerston West
8230DB006014,6014.0,Michael Collins Park,Michael Collins Park,New Nangor Road,Michíl Uí Choileáin,False,ITM,706746.0,731996.0,-6.3975373389999985,53.32744029,BCT,MKD,OTH,NE,823G001419,823,,E0823024,,South Dublin,Dublin,03006,Clondalkin-Dunawley
8230DB006011,6011.0,Michael Collins Park,Michael Collins Park,New Nangor Road,Michíl Uí Choileáin,False,ITM,706812.0,732013.0,-6.39654125,53.3275797,BCT,MKD,OTH,SW,823G001419,823,,E0823024,,South Dublin,Dublin,03006,Clondalkin-Dunawley
8230DB006001,6001.0,Kingswood Avenue,Kingswood Avenue,Kingswood Avenue,Ascaill Choill an Rí,False,ITM,705423.0,728333.0,-6.41860661,53.29479857,BCT,MKD,OTH,SW,823G001420,823,,E0823028,,South Dublin,Dublin,03030,Tallaght-Fettercairn
8230DB006022,6022.0,Kingswood Avenue,,Kingswood Avenue,,False,ITM,705433.0,728374.0,-6.418443059,53.29516491,BCT,MKD,OTH,NE,823G001420,823,,E0823028,,South Dublin,Dublin,03030,Tallaght-Fettercairn
8230DB006002,6002.0,Kingswood Road,Kingswood Road,Kingswood Avenue,Bóthar Choill an Rí,False,ITM,705429.0,728365.0,-6.418506024,53.29508485,BCT,MKD,OTH,NE,823G001420,823,,E0823028,,South Dublin,Dublin,03030,Tallaght-Fettercairn
8230DB006012,6012.0,Roundabouts,,New Nangor Road,,False,ITM,706219.0,731558.0,-6.405591984,53.32361149,BCT,MKD,OTH,SW,823G001421,823,,E0823024,,South Dublin,Dublin,03006,Clondalkin-Dunawley
8230DB006003,6003.0,Green Isle Hotel,Green Isle Hotel,Boot Road,Óstán Green Isle,False,ITM,706381.0,730046.0,-6.403668325,53.30999596,BCT,MKD,OTH,SW,823G001422,823,,E0823022,,South Dublin,Dublin,03010,Clondalkin Village
8230DB006128,6128.0,Dodder Park,Dodder Park,Firhouse Road,Páirc na Dothra,False,ITM,710628.0,727149.0,-6.340976437,53.28310193,BCT,MKD,OTH,NE,823G001425,823,nr,E0823002,,South Dublin,Dublin,03014,Firhouse Village
8230DB002522,2522.0,Firhouse Day Centre,Firhouse Day Centre,Firhouse Road,Ionad Lae,False,ITM,710576.0,726999.0,-6.341808068,53.28176528,BCT,MKD,OTH,SW,823G001425,823,,E0823002,,South Dublin,Dublin,03014,Firhouse Village
8230DB004577,4577.0,Wellington Lane,Wellington Lane,Wellington Lane,Lána Wellington,False,ITM,711786.0,728550.0,-6.3231258389999985,53.29544456,BCT,MKD,OTH,NW,823G001426,823,opp,E0823019,,South Dublin,Dublin,03045,Templeogue-Osprey
8230DB006132,6132.0,Rossmore Drive,Rossmore Drive,Wellington Road,Céide Ros Mór,False,ITM,711772.0,728571.0,-6.323328362000001,53.29563616,BCT,MKD,OTH,SE,823G001426,823,,E0823019,,South Dublin,Dublin,03041,Templeogue-Cypress
8230DB006124,6124.0,St Brigid's Home,St Brigid's Home,Blessington Road,Áras Cónaithe Bhríde,False,ITM,703506.0,723904.0,-6.448792285,53.25538732,BCT,MKD,OTH,NW,823G001427,823,,E0823017,,South Dublin,Dublin,03027,Saggart
8230DB006095,6095.0,Glenshane,Glenshane,Cheeverstown Road,Gleann Sheáin,False,ITM,706928.0,727472.0,-6.396330294,53.28676239999999,BCT,MKD,OTH,SE,823G001428,823,,E0823018,,South Dublin,Dublin,03030,Tallaght-Fettercairn
8230DB002531,2531.0,Pitch and Putt,,Bohernabreena Road,,False,ITM,709588.0,725711.0,-6.357061204,53.27039979,BCT,MKD,OTH,S,823G001429,823,opp,E0823029,,South Dublin,Dublin,03003,Bohernabreena
8230DB006096,6096.0,Pitch and Putt,,Bohernabreena Road,,False,ITM,709592.0,725712.0,-6.357000918,53.27040794,BCT,MKD,OTH,S,823G001429,823,opp,E0823029,,South Dublin,Dublin,03003,Bohernabreena
8230DB006119,6119.0,The Beeches,The Beeches,Peamount Road,Na Feánna,False,ITM,700583.0,730065.0,-6.490631877,53.31129894,BCT,MKD,OTH,SW,823G001430,823,,E0823012,,South Dublin,Dublin,03018,Newcastle
8230DB005180,5180.0,Adamstown Link Road,,Adamstown,,False,ITM,703925.0,732772.0,-6.439614098,53.33497270000001,BCT,MKD,OTH,W,823G001431,823,,E0823025,,South Dublin,Dublin,03015,Lucan-Esker
8230DB005186,5186.0,Adamstown Link Road,,Adamstown,,False,ITM,703968.0,732790.0,-6.4389628289999985,53.33512596,BCT,MKD,OTH,E,823G001431,823,,E0823025,,South Dublin,Dublin,03015,Lucan-Esker
8230DB005138,5138.0,Esker Lodge,Esker Lodge,Esker Glebe,Lóiste na hEascrach,False,ITM,704232.0,734638.0,-6.434392456,53.3516757,BCT,MKD,OTH,SW,823G001432,823,,E0823011,,South Dublin,Dublin,03016,Lucan Heights
8230DB005161,5161.0,Marlfield,Marlfield,Kiltipper Way,Páirc an Mharla,False,ITM,708597.0,725743.0,-6.371900711,53.27089098,BCT,MKD,OTH,NW,823G001434,823,opp,E0823006,,South Dublin,Dublin,03035,Tallaght-Kiltipper
8230DB005162,5162.0,Cushlawn Avenue,Cushlawn Avenue,Kiltipper Way,Asc an Chuisleáin,False,ITM,708459.0,726336.0,-6.373766497999999,53.27624637,BCT,MKD,OTH,N,823G001435,823,opp,E0823006,,South Dublin,Dublin,03035,Tallaght-Kiltipper
8230DB005023,5023.0,Cushlawn Avenue,Cushlawn Avenue,Kiltipper Way,Asc an Chuisleáin,False,ITM,708485.0,726276.0,-6.373397294,53.27570205,BCT,MKD,OTH,S,823G001435,823,,E0823006,,South Dublin,Dublin,03035,Tallaght-Kiltipper
8230DB005133,5133.0,Castle Park,Castle Park,Tymon Park Road,Páirc an Chaisleáin,False,ITM,710470.0,727970.0,-6.3430594089999985,53.29051011,BCT,MKD,OTH,S,823G001436,823,opp,E0823018,,South Dublin,Dublin,03040,Tallaght-Tymon
8230DB005129,5129.0,Butterfield Avenue,Butterfield Avenue,Butterfield Avenue,Ascaill Ghort an Ime,False,ITM,714253.0,728861.0,-6.28602506,53.29771238,BCT,MKD,OTH,S,823G001437,823,,E0823016,,South Dublin,Dublin,03025,Rathfarnham-St. Enda's
8230DB005132,5132.0,Rathfarnam Garda Stn,Rathfarnam Garda Stn,Butterfield Avenue,SG Ráth Fearnáin,False,ITM,714074.0,728836.0,-6.288718007000001,53.29752636,BCT,MKD,OTH,NE,823G001437,823,,E0823016,,South Dublin,Dublin,03023,Rathfarnham-Butterfield
8230DB005130,5130.0,Charleville Square,Charleville Square,Butterfield Avenue,Cearnóg Charleville,False,ITM,713769.0,728736.0,-6.293327059,53.29669359,BCT,MKD,OTH,W,823G001438,823,,E0823016,,South Dublin,Dublin,03023,Rathfarnham-Butterfield
8230DB005131,5131.0,Charleville Square,Charleville Square,Butterfield Avenue,Cearnóg Charleville,False,ITM,713733.0,728743.0,-6.2938643339999985,53.2967642,BCT,MKD,OTH,E,823G001439,823,opp,E0823016,,South Dublin,Dublin,03023,Rathfarnham-Butterfield
8230DB005184,5184.0,Adamstown Link Road,,Adamstown,,False,ITM,703340.0,732816.0,-6.448379713,53.33548249,BCT,MKD,OTH,S,823G001440,823,,E0823025,,South Dublin,Dublin,03015,Lucan-Esker
8230DB005182,5182.0,Adamstown Link Road,,Adamstown,,False,ITM,703295.0,732799.0,-6.449060646,53.33533855,BCT,MKD,OTH,W,823G001440,823,,E0823025,,South Dublin,Dublin,03015,Lucan-Esker
8230DB006300,6300.0,Adamstown Avenue,,Adamstown Avenue,,False,ITM,702799.0,732864.0,-6.4564838610000015,53.33601903,BCT,MKD,OTH,E,823G001441,823,nr,E0823025,,South Dublin,Dublin,03017,Lucan-St. Helen's
8230DB005183,5183.0,Adamstown Avenue,,Adamstown Link Road,,False,ITM,703025.0,732830.0,-6.453102904,53.33566966,BCT,MKD,OTH,E,823G001441,823,nr,E0823025,,South Dublin,Dublin,03015,Lucan-Esker
8230DB005185,5185.0,Adamstown Link Road,,Adamstown,,False,ITM,703629.0,732802.0,-6.444046792000001,53.33530023,BCT,MKD,OTH,E,823G001442,823,,E0823025,,South Dublin,Dublin,03015,Lucan-Esker
8230DB005181,5181.0,Adamstown Link Road,,Adamstown,,False,ITM,703586.0,732785.0,-6.444697718,53.33515592,BCT,MKD,OTH,W,823G001442,823,,E0823025,,South Dublin,Dublin,03015,Lucan-Esker
8230DB005163,5163.0,St Martins De Porres,,Firhouse Road West,,False,ITM,708947.0,726419.0,-6.366424245,53.27689201,BCT,MKD,OTH,E,823G001443,823,opp,E0823006,,South Dublin,Dublin,03038,Tallaght-Oldbawn
8230DB005164,5164.0,Fforster Green,Fforster Green,Ballyowen Road,Faiche Forster,False,ITM,704986.0,734510.0,-6.423114197,53.35037673,BCT,MKD,OTH,N,823G001444,823,nr,E0823011,,South Dublin,Dublin,03015,Lucan-Esker
8230DB005058,5058.0,Ballyowen Road,Ballyowen Road,Ballyowen Road,Br Bhaile Eoghain,False,ITM,705026.0,734569.0,-6.422494076,53.35089882,BCT,MKD,OTH,S,823G001444,823,nr,E0823011,,South Dublin,Dublin,03015,Lucan-Esker
8230DB002769,2769.0,Ballymount Avenue,Ballymount Avenue,Lower Ballymount Road,Asc Bhaile an Mhóta,False,ITM,709737.0,730670.0,-6.353115527999999,53.31491716,BCT,MKD,OTH,NE,823G001445,823,,E0823010,,South Dublin,Dublin,03034,Tallaght-Kilnamanagh
8230DB005169,5169.0,Ballymount Avenue,Ballymount Avenue,Lower Ballymount Road,Asc Bhaile an Mhóta,False,ITM,709701.0,730647.0,-6.353663508,53.314718000000006,BCT,MKD,OTH,SW,823G001445,823,,E0823010,,South Dublin,Dublin,03034,Tallaght-Kilnamanagh
8230DB006215,6215.0,College Road,College Road,Greenogue Business,Bóthar an Choláiste,False,ITM,701895.0,728176.0,-6.4715576,53.29407789,BCT,MKD,OTH,N,823G001446,823,,E0823027,,South Dublin,Dublin,03018,Newcastle
8230DB006188,6188.0,Newcastle Road,Newcastle Road,,Br an Chaisleáin Nua,False,ITM,701423.0,728122.0,-6.47865218,53.29368326,BCT,MKD,OTH,E,823G001447,823,,E0823012,,South Dublin,Dublin,03018,Newcastle
8230DB006216,6216.0,College Road,College Road,,Bóthar an Choláiste,False,ITM,701202.0,728162.0,-6.481953167,53.29408484,BCT,MKD,OTH,E,823G001447,823,,E0823012,,South Dublin,Dublin,03018,Newcastle
8230DB006242,6242.0,Rosebank,Rosebank,New Nangor Road,Bruach na Rós,False,ITM,706990.0,732097.0,-6.393841921,53.32829837,BCT,MKD,OTH,E,823G001448,823,,E0823022,,South Dublin,Dublin,03007,Clondalkin-Monastery
8230DB006143,6143.0,Rosebank,Rosebank,New Nangor Road,Bruach na Rós,False,ITM,707022.0,732093.0,-6.393363087000001,53.32825597,BCT,MKD,OTH,W,823G001448,823,,E0823022,,South Dublin,Dublin,03007,Clondalkin-Monastery
8230DB006243,6243.0,Willow Road,Willow Road,New Nangor Road,Bóthar na Sailí,False,ITM,708860.0,732004.0,-6.3658133989999985,53.32708182,BCT,MKD,OTH,E,823G001449,823,nr,E0823003,,South Dublin,Dublin,03007,Clondalkin-Monastery
8230DB006147,6147.0,Willow Road,Willow Road,New Nangor Road,Bóthar na Sailí,False,ITM,708854.0,731990.0,-6.365908236,53.32695728,BCT,MKD,OTH,W,823G001449,823,,E0823003,,South Dublin,Dublin,03007,Clondalkin-Monastery
8230DB006184,6184.0,Greenoge,Greenoge,Greenogue Business,Grianóg,False,ITM,701957.0,728465.0,-6.47053519,53.29666229,BCT,MKD,OTH,N,823G001450,823,,E0823027,,South Dublin,Dublin,03018,Newcastle
8230DB006185,6185.0,Greenoge,Greenoge,Greenogue Business,Grianóg,False,ITM,701975.0,728470.0,-6.47026367,53.29670374,BCT,MKD,OTH,S,823G001450,823,,E0823027,,South Dublin,Dublin,03018,Newcastle
8230DB006186,6186.0,Grants Row,Grants Row,Greenogue Business,Rae an Ghróntaigh,False,ITM,701855.0,728062.0,-6.472193923,53.29306142,BCT,MKD,OTH,SW,823G001451,823,,E0823027,,South Dublin,Dublin,03018,Newcastle
8230DB006187,6187.0,Ballynakelly,Ballynakelly,Rathcoole Road (R120),Baile na Coille,False,ITM,700741.0,728264.0,-6.488833253999998,53.29508899,BCT,MKD,OTH,SE,823G001452,823,opp,E0823012,,South Dublin,Dublin,03018,Newcastle
8230DB006281,6281.0,Stocking Avenue,,Stocking Avenue,,False,ITM,711656.0,725839.0,-6.3260272660000005,53.27111855,BCT,MKD,OTH,W,823G001453,823,,E0823008,,South Dublin,Dublin,03012,Firhouse-Ballycullen
8230DB006279,6279.0,Woodstown,Woodstown,Stocking Avenue,Baile na Coille,False,ITM,711884.0,725918.0,-6.322582854,53.2717802,BCT,MKD,OTH,W,823G001453,823,,E0823008,,South Dublin,Dublin,03012,Firhouse-Ballycullen
8230DB006286,6286.0,Woodstown,Woodstown,Stocking Avenue,Baile na Coille,False,ITM,711909.0,725936.0,-6.322201886,53.27193662,BCT,MKD,OTH,E,823G001453,823,,E0823008,,South Dublin,Dublin,03012,Firhouse-Ballycullen
8230DB006280,6280.0,Dalriada,Dalriada,Stocking Avenue,Dál Riada,False,ITM,711738.0,725874.0,-6.324786184,53.2714157,BCT,MKD,OTH,W,823G001454,823,opp,E0823008,,South Dublin,Dublin,03012,Firhouse-Ballycullen
8230DB006285,6285.0,Dalriada,Dalriada,Stocking Avenue,Dál Riada,False,ITM,711716.0,725871.0,-6.325116915,53.27139338,BCT,MKD,OTH,E,823G001454,823,,E0823008,,South Dublin,Dublin,03012,Firhouse-Ballycullen
8230DB006283,6283.0,Hunter's Avenue,Hunter's Avenue,Ballycullen Road,Ascaill Uí Fhiachra,False,ITM,711354.0,726089.0,-6.330465294,53.27342781,BCT,MKD,OTH,S,823G001455,823,,E0823029,,South Dublin,Dublin,03012,Firhouse-Ballycullen
8230DB006288,6288.0,Stocking Avenue,Stocking Avenue,Stocking Avenue,Lána Stoicín,False,ITM,712545.0,726063.0,-6.312626224,53.27294297,BCT,MKD,OTH,E,823G001456,823,,E0823008,,South Dublin,Dublin,03012,Firhouse-Ballycullen
8230DB006278,6278.0,Stocking Wood,Stocking Wood,Stocking Avenue,Coill Stoicín,False,ITM,712341.0,726103.0,-6.315669195,53.27334553,BCT,MKD,OTH,W,823G001456,823,,E0823008,,South Dublin,Dublin,03012,Firhouse-Ballycullen
8230DB006277,6277.0,Stocking Avenue,Stocking Avenue,Stocking Avenue,Lána Stoicín,False,ITM,712519.0,726059.0,-6.313017269,53.27291255,BCT,MKD,OTH,W,823G001456,823,,E0823008,,South Dublin,Dublin,03012,Firhouse-Ballycullen
8230DB006244,6244.0,Alpine Heights,Alpine Heights,New Nangor Road,Na hArda Alpacha,False,ITM,706047.0,731456.0,-6.408206819,53.32272964,BCT,MKD,OTH,SW,823G001457,823,,E0823024,,South Dublin,Dublin,03006,Clondalkin-Dunawley
8230DB006245,6245.0,Alpine Heights,Alpine Heights,New Nangor Road,Na hArda Alpacha,False,ITM,706034.0,731470.0,-6.408397189,53.32285801,BCT,MKD,OTH,NE,823G001457,823,,E0823024,,South Dublin,Dublin,03006,Clondalkin-Dunawley
8230DB006247,6247.0,Dunawley Avenue,Dunawley Avenue,Fonthill Road,Asc Dhún Amhlaoibh,False,ITM,706241.0,731767.0,-6.405191867,53.32548463,BCT,MKD,OTH,N,823G001458,823,,E0823024,,South Dublin,Dublin,03006,Clondalkin-Dunawley
8230DB006170,6170.0,Cushlawn,Cushlawn,Kiltipper Way,An Cuisleán,False,ITM,708374.0,726429.0,-6.375008732,53.27709920000001,BCT,MKD,OTH,E,823G001459,823,opp,E0823018,,South Dublin,Dublin,03038,Tallaght-Oldbawn
8230DB006141,6141.0,Long Mile Road,Long Mile Road,Long Mile Road,Br an Mhíle Fhada,False,ITM,709942.0,731642.0,-6.349703476,53.32360637,BCT,MKD,OTH,E,823G001460,823,,E0823010,,South Dublin,Dublin,03004,Clondalkin-Ballymount
8230DB006144,6144.0,Robinhood Ind Estate,Robinhood Ind Estate,Long Mile Road,East Tions Robinhood,False,ITM,709991.0,731620.0,-6.348975921,53.32339856,BCT,MKD,OTH,W,823G001460,823,,E0823010,,South Dublin,Dublin,03004,Clondalkin-Ballymount
8230DB006145,6145.0,Killeen Road,Killeen Road,New Nangor Road,Bóthar Uí Chillín,False,ITM,709560.0,731775.0,-6.355388984,53.3248803,BCT,MKD,OTH,NW,823G001461,823,opp,E0823003,,South Dublin,Dublin,03007,Clondalkin-Monastery
8230DB006154,6154.0,Knockmitten,Knockmitten,New Nangor Road,Cnoc Mitin,False,ITM,709223.0,731940.0,-6.360388597999999,53.32643215,BCT,MKD,OTH,E,823G001462,823,,E0823003,,South Dublin,Dublin,03007,Clondalkin-Monastery
8230DB006146,6146.0,Knockmitten,Knockmitten,New Nangor Road,Cnoc Mitin,False,ITM,709218.0,731933.0,-6.360466033,53.32637029,BCT,MKD,OTH,W,823G001462,823,,E0823003,,South Dublin,Dublin,03007,Clondalkin-Monastery
8230DB006134,6134.0,Laraghcon,Laraghcon,Laraghcon,Láithreach Con,False,ITM,703060.0,735631.0,-6.45166594,53.36082602,BCT,MKD,OTH,E,823G001463,823,,E0823011,,Fingal,Dublin,04027,Lucan North
8230DB006133,6133.0,Laraghcon,Laraghcon,Laraghcon,Láithreach Con,False,ITM,703028.0,735624.0,-6.452148782999999,53.36076937,BCT,MKD,OTH,W,823G001463,823,,E0823011,,Fingal,Dublin,04027,Lucan North
8230DB006155,6155.0,Killeen Road,Killeen Road,New Nangor Road,Bóthar Uí Chillín,False,ITM,709574.0,731787.0,-6.355174777,53.32498520000001,BCT,MKD,OTH,SE,823G001464,823,,E0823003,,South Dublin,Dublin,03007,Clondalkin-Monastery
8230DB006166,6166.0,Sports Grounds,,Kiltipper Road,,False,ITM,709083.0,725706.0,-6.364630471,53.27045892,BCT,MKD,OTH,NE,823G001466,823,,E0823006,,South Dublin,Dublin,03035,Tallaght-Kiltipper
8230DB006167,6167.0,Sports Grounds,,Kiltipper Road,,False,ITM,709063.0,725684.0,-6.3649377189999985,53.27026539,BCT,MKD,OTH,SW,823G001466,823,,E0823006,,South Dublin,Dublin,03003,Bohernabreena
8230DB006153,6153.0,Nangor Park,Nangor Park,New Nangor Road,Páirc Nangair,False,ITM,708277.0,732141.0,-6.374514629,53.32843206,BCT,MKD,OTH,E,823G001467,823,,E0823003,,South Dublin,Dublin,03007,Clondalkin-Monastery
8230DB006149,6149.0,Riverview Park,Riverview Park,New Nangor Road,Pc Rc na hAbhann,False,ITM,708255.0,732125.0,-6.3748502170000005,53.32829282,BCT,MKD,OTH,W,823G001467,823,,E0823003,,South Dublin,Dublin,03007,Clondalkin-Monastery
8230DB006150,6150.0,Woodford,Woodford,New Nangor Road,Áth na Coille,False,ITM,707571.0,732108.0,-6.385119872000001,53.32827949,BCT,MKD,OTH,W,823G001468,823,,E0823022,,South Dublin,Dublin,03007,Clondalkin-Monastery
8230DB006152,6152.0,Woodford,Woodford,New Nangor Road,Áth na Coille,False,ITM,707634.0,732126.0,-6.384168402,53.32842839,BCT,MKD,OTH,E,823G001468,823,,E0823022,,South Dublin,Dublin,03007,Clondalkin-Monastery
8230DB004799,4799.0,Ballyfermot Road,Ballyfermot Road,Ballyfermot Road,Br Bhaile Formaid,False,ITM,707931.0,733999.0,-6.379073722,53.34519374,BCT,MKD,OTH,SE,823G001469,823,,E0823014,,South Dublin,Dublin,03019,Palmerston Village
8230DB004798,4798.0,Coldcut Road,Coldcut Road,Coldcut Road,Br na Botha Fuaire,False,ITM,707807.0,734043.0,-6.3809201820000006,53.34561428,BCT,MKD,OTH,NW,823G001597,823,,E0823014,,South Dublin,Dublin,03008,Clondalkin-Moorfield
8230DB004764,4764.0,Dunawley Avenue,,Dunawley Avenue,,False,ITM,706277.0,731908.0,-6.404604431,53.32674407,BCT,MKD,OTH,E,823G001598,823,,E0823024,,South Dublin,Dublin,03006,Clondalkin-Dunawley
8230DB007433,7433.0,Dunawley Avenue,Dunawley Avenue,,Asc Dhún Amhlaoibh,False,ITM,706256.0,731889.0,-6.404925909,53.32657760000001,BCT,MKD,OTH,,823G001598,823,,E0823024,,South Dublin,Dublin,03006,Clondalkin-Dunawley
8230DB004715,4715.0,Liffey Valley SC,Liffey Valley SC,Liffey Valley,IS Ghleann na Life,False,ITM,706811.0,734812.0,-6.395612555,53.35272447,BCT,MKD,OTH,N,823G001599,823,,E0823031,,South Dublin,Dublin,03020,Palmerston West
8230DB004795,4795.0,Liffey Valley SC,Liffey Valley SC,Fonthill Road,IS Ghleann na Life,False,ITM,706816.0,734778.0,-6.395548956,53.35241803,BCT,MKD,OTH,SE,823G001599,823,,E0823031,,South Dublin,Dublin,03020,Palmerston West
8230DB004796,4796.0,Glenfield,Glenfield,Fonthill Road,Gort an Ghleanna,False,ITM,706132.0,734200.0,-6.406012491,53.34736325,BCT,MKD,OTH,N,823G001600,823,opp,E0823021,,South Dublin,Dublin,03015,Lucan-Esker
8230DB004689,4689.0,Fonthill Retail Park,Fonthill Retail Park,Fonthill Road,PM Chnoc an Fhuaráin,False,ITM,706152.0,734239.0,-6.405699167000001,53.34770959,BCT,MKD,OTH,S,823G001600,823,,E0823021,,South Dublin,Dublin,03009,Clondalkin-Rowlagh
8230DB004797,4797.0,St Ronan's Avenue,St Ronan's Avenue,Lucan Newlands Road,Ascaill N Rónán,False,ITM,706192.0,733055.0,-6.405495593,53.33706516,BCT,MKD,OTH,NW,823G001601,823,,E0823022,,South Dublin,Dublin,03005,Clondalkin-Cappaghmore
